Order ID,Customer ID,Order Date,Category,Region,Sales Amount
ORD_000430,CUST_0055,2024-10-07,Home,West,11103.42
ORD_000431,CUST_0055,2023-03-20,Grocery,West,12931.72
ORD_000432,CUST_0055,2024-04-03,Home,South,11521.36
ORD_000433,CUST_0055,2024-07-23,Electronics,East,5023.3
ORD_000434,CUST_0055,2024-06-21,Fashion,West,11004.13
ORD_000435,CUST_0055,2024-04-26,Fashion,North,3405.21
ORD_000436,CUST_0055,2024-03-05,Electronics,North,10866.4
ORD_000437,CUST_0055,2023-10-12,Fashion,East,7337.22
ORD_000438,CUST_0056,2024-08-06,Electronics,West,4765.44
ORD_000439,CUST_0056,2023-03-01,Home,West,14528.91
ORD_000440,CUST_0056,2024-03-05,Home,South,7200.41
ORD_000441,CUST_0056,2024-10-18,Fashion,South,9175.75
ORD_000442,CUST_0056,2024-08-27,Fashion,West,4089.33
ORD_000443,CUST_0056,2023-11-05,Electronics,South,3770.33
ORD_000444,CUST_0056,2024-06-03,Home,East,9947.03
ORD_000445,CUST_0056,2024-08-13,Electronics,North,9058.83
ORD_000446,CUST_0056,2023-01-27,Home,East,14773.1
ORD_000447,CUST_0056,2024-07-15,Electronics,West,7236.68
ORD_000448,CUST_0056,2023-07-18,Fashion,West,6235.4
ORD_000449,CUST_0056,2024-01-22,Grocery,East,10967.37
ORD_000450,CUST_0057,2023-10-28,Fashion,South,3550.07
ORD_000451,CUST_0057,2023-04-12,Electronics,South,11749.17
ORD_000452,CUST_0057,2024-02-29,Fashion,West,1550.04
ORD_000453,CUST_0057,2024-01-27,Electronics,North,13296.74
ORD_000454,CUST_0057,2023-08-02,Fashion,North,12455.45
ORD_000455,CUST_0057,2023-03-29,Fashion,South,5170.37
ORD_000456,CUST_0057,2024-07-06,Fashion,East,3412.46
ORD_000457,CUST_0057,2024-02-05,Fashion,South,12410.89
ORD_000458,CUST_0057,2024-08-10,Fashion,East,10220.59
ORD_000459,CUST_0057,2023-02-15,Home,East,2301.19
ORD_000460,CUST_0057,2024-04-07,Grocery,South,9124.26
ORD_000461,CUST_0057,2024-08-14,Electronics,East,9387.69
ORD_000462,CUST_0058,2024-01-05,Home,West,8440.09
ORD_000463,CUST_0058,2023-09-21,Fashion,South,7058.62
ORD_000464,CUST_0058,2023-11-14,Grocery,East,8132.84
ORD_000465,CUST_0058,2023-03-25,Fashion,South,1683.63
ORD_000466,CUST_0058,2023-11-14,Fashion,West,4083.0
ORD_000467,CUST_0058,2023-04-21,Electronics,North,13140.86
ORD_000468,CUST_0058,2023-09-08,Fashion,East,14650.05
ORD_000469,CUST_0058,2024-01-18,Home,North,3140.71
ORD_000470,CUST_0058,2023-01-07,Grocery,North,10051.26
ORD_000471,CUST_0058,2024-04-03,Grocery,West,8552.77
ORD_000472,CUST_0059,2024-10-23,Home,North,7652.51
ORD_000473,CUST_0059,2024-07-02,Home,South,6347.29
ORD_000474,CUST_0059,2023-12-18,Electronics,North,6566.8
ORD_000475,CUST_0060,2023-11-28,Fashion,North,12770.56
ORD_000476,CUST_0060,2023-06-08,Electronics,West,11162.58
ORD_000477,CUST_0061,2023-06-01,Fashion,North,6234.97
ORD_000478,CUST_0061,2024-07-15,Home,South,9166.99
ORD_000479,CUST_0061,2024-08-30,Home,South,9997.64
ORD_000480,CUST_0061,2024-09-08,Grocery,East,4615.89
ORD_000481,CUST_0061,2024-02-24,Electronics,West,6065.78
ORD_000482,CUST_0062,2024-07-05,Home,West,9226.9
ORD_000483,CUST_0062,2023-01-21,Fashion,West,5906.31
ORD_000484,CUST_0062,2024-06-03,Fashion,East,6488.95
ORD_000485,CUST_0063,2024-07-06,Grocery,North,10108.01
ORD_000486,CUST_0063,2023-11-14,Grocery,South,9955.79
ORD_000487,CUST_0063,2024-05-16,Electronics,North,6286.17
ORD_000488,CUST_0063,2024-01-16,Grocery,North,630.94
ORD_000489,CUST_0063,2024-09-14,Electronics,West,9181.35
ORD_000490,CUST_0063,2023-01-14,Home,North,3936.9
ORD_000491,CUST_0063,2024-05-18,Grocery,East,13313.79
ORD_000492,CUST_0064,2023-09-27,Home,East,14254.46
ORD_000493,CUST_0064,2024-08-14,Electronics,West,5709.14
ORD_000494,CUST_0064,2024-08-27,Home,North,9280.3
ORD_000495,CUST_0064,2023-12-27,Grocery,North,8235.92
ORD_000496,CUST_0064,2023-09-14,Electronics,North,10728.09
ORD_000497,CUST_0064,2023-05-13,Home,West,13031.13
ORD_000498,CUST_0064,2023-10-03,Fashion,West,8328.63
ORD_000499,CUST_0065,2023-11-30,Fashion,North,9780.04
ORD_000500,CUST_0065,2024-10-03,Grocery,South,3110.15
ORD_000501,CUST_0065,2024-05-25,Grocery,North,1997.98
ORD_000502,CUST_0065,2023-10-20,Grocery,South,10479.01
ORD_000503,CUST_0065,2023-01-20,Home,North,7458.51
ORD_000504,CUST_0066,2023-05-06,Home,East,934.62
ORD_000505,CUST_0066,2023-08-05,Electronics,West,10717.87
ORD_000506,CUST_0066,2023-11-02,Fashion,West,10264.77
ORD_000507,CUST_0066,2023-07-04,Fashion,North,1861.56
ORD_000508,CUST_0066,2023-02-08,Home,North,6934.38
ORD_000509,CUST_0066,2023-08-11,Electronics,East,3068.67
ORD_000510,CUST_0066,2023-07-03,Fashion,North,12652.67
ORD_000511,CUST_0066,2024-05-09,Fashion,East,10407.1
ORD_000512,CUST_0066,2024-03-02,Fashion,South,9458.78
ORD_000513,CUST_0066,2023-06-27,Home,East,8773.84
ORD_000514,CUST_0066,2024-03-03,Home,East,13998.76
ORD_000515,CUST_0066,2023-10-21,Fashion,West,10309.44
ORD_000516,CUST_0067,2023-10-14,Electronics,North,2045.6
ORD_000517,CUST_0067,2024-10-15,Home,South,14991.5
ORD_000518,CUST_0067,2023-02-22,Fashion,East,14669.03
ORD_000519,CUST_0067,2023-10-31,Electronics,North,13125.93
ORD_000520,CUST_0068,2024-08-11,Grocery,South,13569.95
ORD_000521,CUST_0068,2023-06-08,Electronics,North,5099.34
ORD_000522,CUST_0068,2024-05-03,Electronics,East,5947.25
ORD_000523,CUST_0068,2023-11-20,Fashion,South,9911.58
ORD_000524,CUST_0068,2024-09-01,Electronics,East,9638.03
ORD_000525,CUST_0068,2024-01-16,Fashion,East,8669.86
ORD_000526,CUST_0068,2023-04-12,Grocery,West,8453.25
ORD_000527,CUST_0068,2024-05-08,Electronics,North,8412.46
ORD_000528,CUST_0068,2024-10-05,Grocery,West,712.67
ORD_000529,CUST_0068,2024-09-05,Grocery,East,2942.44
ORD_000530,CUST_0069,2023-01-03,Fashion,West,8912.5
ORD_000531,CUST_0069,2023-03-26,Home,West,9314.62
ORD_000532,CUST_0069,2023-11-24,Home,East,12288.29
ORD_000533,CUST_0069,2024-03-25,Fashion,West,14355.09
ORD_000534,CUST_0069,2024-03-29,Electronics,North,3338.78
ORD_000535,CUST_0069,2024-09-20,Grocery,West,9888.38
ORD_000536,CUST_0069,2023-08-09,Home,East,4030.49
ORD_000537,CUST_0069,2023-06-03,Grocery,East,1373.88
ORD_000538,CUST_0069,2024-10-26,Electronics,North,5598.53
ORD_000539,CUST_0069,2023-01-12,Fashion,South,7545.14
ORD_000540,CUST_0069,2023-05-13,Home,North,4630.66
ORD_000541,CUST_0070,2024-10-30,Fashion,North,8075.98
ORD_000542,CUST_0070,2023-06-05,Grocery,East,12961.53
ORD_000543,CUST_0070,2023-10-18,Grocery,North,3176.48
ORD_000544,CUST_0070,2024-10-09,Grocery,West,12004.41
ORD_000545,CUST_0070,2023-05-24,Electronics,South,13807.41
ORD_000546,CUST_0070,2023-04-16,Home,West,1762.06
ORD_000547,CUST_0070,2024-02-24,Fashion,North,5915.89
ORD_000548,CUST_0070,2024-10-31,Electronics,South,2128.41
ORD_000549,CUST_0070,2024-10-19,Electronics,East,9750.79
ORD_000550,CUST_0070,2023-01-02,Electronics,South,9106.31
ORD_000551,CUST_0070,2024-08-11,Fashion,North,9875.79
ORD_000552,CUST_0070,2024-10-05,Home,South,5731.2
ORD_000553,CUST_0071,2024-08-06,Grocery,South,12238.18
ORD_000554,CUST_0071,2023-06-01,Grocery,West,2670.71
ORD_000555,CUST_0071,2023-02-18,Grocery,South,2718.27
ORD_000556,CUST_0071,2023-06-03,Electronics,East,13104.26
ORD_000557,CUST_0071,2023-10-20,Electronics,East,8262.69
ORD_000558,CUST_0071,2024-08-02,Fashion,West,5027.94
ORD_000559,CUST_0071,2023-02-19,Grocery,West,3489.7
ORD_000560,CUST_0071,2024-10-25,Grocery,South,4224.82
ORD_000561,CUST_0071,2024-06-14,Electronics,North,1347.59
ORD_000562,CUST_0071,2024-09-03,Electronics,South,4480.83
ORD_000563,CUST_0071,2023-03-01,Grocery,North,10299.7
ORD_000564,CUST_0072,2024-01-09,Home,East,11703.03
ORD_000565,CUST_0072,2024-09-28,Home,West,9856.7
ORD_000566,CUST_0072,2023-06-16,Home,East,6317.22
ORD_000567,CUST_0072,2024-04-03,Electronics,East,5481.63
ORD_000568,CUST_0072,2023-10-07,Grocery,West,6914.94
ORD_000569,CUST_0072,2023-10-29,Home,South,10209.24
ORD_000570,CUST_0072,2024-06-14,Home,East,9782.44
ORD_000571,CUST_0072,2024-08-02,Home,South,9095.77
ORD_000572,CUST_0072,2023-08-06,Grocery,South,3847.02
ORD_000573,CUST_0072,2023-04-12,Fashion,East,3259.71
ORD_000574,CUST_0072,2024-07-07,Fashion,East,5987.91
ORD_000575,CUST_0073,2023-07-28,Home,North,3041.89
ORD_000576,CUST_0073,2023-12-20,Grocery,East,3413.54
ORD_000577,CUST_0073,2024-04-15,Home,South,1901.81
ORD_000578,CUST_0073,2023-04-26,Electronics,East,11464.37
ORD_000579,CUST_0073,2023-09-21,Electronics,West,10141.22
ORD_000580,CUST_0073,2024-10-23,Home,East,13944.08
ORD_000581,CUST_0073,2024-03-17,Electronics,East,6290.08
ORD_000582,CUST_0074,2024-09-21,Fashion,South,1792.3
ORD_000583,CUST_0074,2024-05-31,Grocery,West,2351.85
ORD_000584,CUST_0074,2023-09-05,Home,West,11839.41
ORD_000585,CUST_0074,2023-12-30,Fashion,North,1024.33
ORD_000586,CUST_0074,2023-11-17,Electronics,East,4315.13
ORD_000587,CUST_0074,2024-09-24,Fashion,North,1770.82
ORD_000588,CUST_0074,2023-10-13,Grocery,North,8530.13
ORD_000589,CUST_0074,2023-05-29,Grocery,East,6256.23
ORD_000590,CUST_0074,2023-03-25,Grocery,South,9208.62
ORD_000591,CUST_0075,2023-09-19,Fashion,West,13993.63
ORD_000592,CUST_0075,2024-02-23,Fashion,South,12353.02
ORD_000593,CUST_0075,2024-02-10,Grocery,South,13230.63
ORD_000594,CUST_0075,2023-05-23,Fashion,South,12185.92
ORD_000595,CUST_0075,2023-12-08,Home,East,4917.85
ORD_000596,CUST_0075,2023-11-12,Electronics,East,6343.21
ORD_000597,CUST_0075,2023-04-11,Fashion,East,10576.79
ORD_000598,CUST_0075,2023-09-01,Fashion,South,14646.35
ORD_000599,CUST_0076,2024-06-20,Electronics,South,2622.42
ORD_000600,CUST_0076,2023-09-10,Electronics,South,1488.5
ORD_000601,CUST_0076,2023-10-16,Fashion,West,2459.91
ORD_000602,CUST_0076,2023-06-13,Home,North,8468.18
ORD_000603,CUST_0076,2023-04-05,Home,West,6771.22
ORD_000604,CUST_0076,2023-04-20,Electronics,East,7839.06
ORD_000605,CUST_0076,2023-12-02,Fashion,North,2032.14
ORD_000606,CUST_0076,2023-08-26,Fashion,West,3632.55
ORD_000607,CUST_0076,2024-01-16,Fashion,South,9927.92
ORD_000608,CUST_0076,2024-03-11,Grocery,East,1389.57
ORD_000609,CUST_0076,2024-04-27,Grocery,South,7167.11
ORD_000610,CUST_0077,2024-01-17,Grocery,North,6739.89
ORD_000611,CUST_0077,2023-09-10,Electronics,East,1582.13
ORD_000612,CUST_0077,2023-02-25,Home,South,4348.12
ORD_000613,CUST_0078,2023-03-21,Home,West,3019.41
ORD_000614,CUST_0078,2024-02-04,Home,West,12796.23
ORD_000615,CUST_0078,2024-08-31,Fashion,East,11985.36
ORD_000616,CUST_0078,2023-09-17,Grocery,South,9984.1
ORD_000617,CUST_0078,2024-09-06,Grocery,East,8119.82
ORD_000618,CUST_0078,2024-07-05,Fashion,South,3064.86
ORD_000619,CUST_0078,2023-04-11,Electronics,South,14475.42
ORD_000620,CUST_0078,2023-12-25,Grocery,South,2440.15
ORD_000621,CUST_0079,2023-09-03,Electronics,North,5190.76
ORD_000622,CUST_0079,2024-08-13,Fashion,South,9624.83
ORD_000623,CUST_0079,2024-10-22,Electronics,South,1436.94
ORD_000624,CUST_0079,2024-10-11,Home,West,5885.42
ORD_000625,CUST_0079,2024-04-15,Electronics,West,9868.31
ORD_000626,CUST_0079,2024-02-27,Electronics,West,4357.28
ORD_000627,CUST_0080,2024-05-24,Electronics,North,6219.91
ORD_000628,CUST_0080,2024-06-29,Fashion,South,11882.74
ORD_000629,CUST_0080,2024-07-17,Electronics,North,14352.35
ORD_000630,CUST_0080,2024-09-15,Electronics,West,5073.4
ORD_000631,CUST_0080,2024-08-16,Electronics,South,6845.25
ORD_000632,CUST_0080,2023-08-15,Electronics,North,12692.64
ORD_000633,CUST_0081,2023-08-20,Home,North,1051.32
ORD_000634,CUST_0081,2023-10-11,Grocery,East,10056.02
ORD_000635,CUST_0081,2023-07-19,Grocery,West,2027.83
ORD_000636,CUST_0081,2023-03-20,Electronics,North,7874.4
ORD_000637,CUST_0081,2023-06-22,Home,South,7198.23
ORD_000638,CUST_0081,2024-04-11,Home,East,14575.87
ORD_000639,CUST_0081,2024-08-03,Grocery,East,11865.72
ORD_000640,CUST_0081,2024-02-20,Grocery,East,6475.9
ORD_000641,CUST_0081,2024-03-24,Electronics,South,12542.75
ORD_000642,CUST_0081,2023-03-28,Home,West,6652.3
ORD_000643,CUST_0081,2023-04-11,Grocery,West,7962.54
ORD_000644,CUST_0082,2023-08-11,Home,West,9557.62
ORD_000645,CUST_0082,2024-10-09,Fashion,East,3482.47
ORD_000646,CUST_0083,2024-01-17,Electronics,North,14417.48
ORD_000647,CUST_0083,2024-08-12,Grocery,South,13489.31
ORD_000648,CUST_0084,2023-05-29,Grocery,North,13957.21
ORD_000649,CUST_0084,2024-10-13,Grocery,North,5896.42
ORD_000650,CUST_0084,2024-05-02,Grocery,South,6871.37
ORD_000651,CUST_0084,2024-01-09,Electronics,South,14174.6
ORD_000652,CUST_0084,2023-06-09,Fashion,West,2261.77
ORD_000653,CUST_0084,2023-12-17,Home,East,13360.41
ORD_000654,CUST_0084,2023-10-15,Home,North,4645.65
ORD_000655,CUST_0084,2023-10-15,Home,South,12989.86
ORD_000656,CUST_0084,2023-08-14,Electronics,West,13824.43
ORD_000657,CUST_0084,2024-06-06,Fashion,North,11448.11
ORD_000658,CUST_0084,2024-06-05,Electronics,South,12708.98
ORD_000659,CUST_0085,2023-08-26,Electronics,South,8323.57
ORD_000660,CUST_0085,2024-10-08,Electronics,South,2065.18
ORD_000661,CUST_0085,2024-10-24,Electronics,East,1832.13
ORD_000662,CUST_0085,2023-08-24,Fashion,East,7581.71
ORD_000663,CUST_0085,2023-07-22,Grocery,West,5464.56
ORD_000664,CUST_0085,2023-09-13,Fashion,East,11493.68
ORD_000665,CUST_0085,2024-08-20,Electronics,West,9373.14
ORD_000666,CUST_0085,2024-10-23,Fashion,East,2697.76
ORD_000667,CUST_0085,2023-08-23,Fashion,East,8869.01
ORD_000668,CUST_0086,2023-05-08,Grocery,North,4529.58
ORD_000669,CUST_0086,2023-08-17,Grocery,West,13257.34
ORD_000670,CUST_0086,2023-04-21,Fashion,East,5008.47
ORD_000671,CUST_0086,2023-05-16,Electronics,West,12319.22
ORD_000672,CUST_0086,2023-12-28,Grocery,East,10474.32
ORD_000673,CUST_0086,2023-07-05,Home,North,8311.09
ORD_000674,CUST_0086,2024-10-17,Home,South,12796.69
ORD_000675,CUST_0086,2024-08-06,Fashion,South,12573.87
ORD_000676,CUST_0086,2023-05-09,Fashion,South,11368.41
ORD_000677,CUST_0086,2023-09-18,Electronics,North,10336.49
ORD_000678,CUST_0087,2023-03-11,Grocery,North,9828.8
ORD_000679,CUST_0087,2023-07-30,Fashion,West,3649.53
ORD_000680,CUST_0087,2023-04-11,Fashion,North,10114.11
ORD_000681,CUST_0087,2023-05-12,Fashion,West,3086.4
ORD_000682,CUST_0088,2023-02-07,Home,North,8909.76
ORD_000683,CUST_0088,2023-07-07,Grocery,West,8629.57
ORD_000684,CUST_0088,2023-02-26,Fashion,West,10308.79
ORD_000685,CUST_0088,2023-01-20,Fashion,East,4412.4
ORD_000686,CUST_0088,2023-09-30,Home,East,7724.71
ORD_000687,CUST_0088,2023-04-29,Fashion,East,1348.99
ORD_000688,CUST_0088,2024-08-05,Electronics,West,11881.01
ORD_000689,CUST_0088,2024-05-30,Fashion,North,11934.92
ORD_000690,CUST_0088,2023-08-09,Home,East,6882.89
ORD_000691,CUST_0088,2024-06-09,Home,South,5258.79
ORD_000692,CUST_0088,2024-05-29,Grocery,North,1784.71
ORD_000693,CUST_0089,2023-04-23,Electronics,South,9724.57
ORD_000694,CUST_0089,2024-04-20,Home,East,2215.87
ORD_000695,CUST_0089,2023-10-30,Fashion,East,12677.13
ORD_000696,CUST_0089,2023-04-28,Grocery,East,8792.15
ORD_000697,CUST_0089,2023-06-10,Home,North,3174.91
ORD_000698,CUST_0090,2023-05-18,Home,North,10737.28
ORD_000699,CUST_0090,2023-02-19,Fashion,West,1222.71
ORD_000700,CUST_0090,2024-09-10,Grocery,South,13686.16
ORD_000701,CUST_0090,2024-09-16,Home,North,601.92
ORD_000702,CUST_0090,2023-09-11,Electronics,South,3765.74
ORD_000703,CUST_0090,2024-09-21,Home,West,6283.12
ORD_000704,CUST_0090,2024-07-16,Home,West,7344.88
ORD_000705,CUST_0090,2024-03-01,Electronics,South,4599.81
ORD_000706,CUST_0090,2024-06-30,Fashion,South,1026.17
ORD_000707,CUST_0090,2023-10-29,Grocery,East,4496.38
ORD_000708,CUST_0090,2024-08-03,Fashion,West,14635.1
ORD_000709,CUST_0090,2023-12-15,Home,South,6718.86
ORD_000710,CUST_0090,2023-02-18,Electronics,North,4388.02
ORD_000711,CUST_0090,2023-03-15,Electronics,North,12869.8
ORD_000712,CUST_0091,2024-08-18,Grocery,West,14083.93
ORD_000713,CUST_0091,2023-09-07,Fashion,South,6572.5
ORD_000714,CUST_0091,2024-03-16,Home,South,11096.9
ORD_000715,CUST_0091,2024-06-16,Fashion,North,4219.69
ORD_000716,CUST_0091,2023-07-15,Grocery,East,3372.42
ORD_000717,CUST_0091,2024-06-02,Home,North,7227.02
ORD_000718,CUST_0091,2023-03-11,Electronics,North,9323.65
ORD_000719,CUST_0091,2024-09-30,Electronics,North,2154.39
ORD_000720,CUST_0091,2024-02-03,Fashion,North,3767.1
ORD_000721,CUST_0091,2023-07-22,Fashion,North,12833.93
ORD_000722,CUST_0091,2023-05-28,Grocery,North,8089.17
ORD_000723,CUST_0091,2024-04-16,Electronics,North,12972.03
ORD_000724,CUST_0092,2023-02-12,Fashion,South,12824.64
ORD_000725,CUST_0092,2024-02-27,Fashion,South,7203.29
ORD_000726,CUST_0092,2024-08-20,Home,East,9939.12
ORD_000727,CUST_0092,2023-06-26,Fashion,West,1402.96
ORD_000728,CUST_0092,2024-06-12,Home,South,12192.85
ORD_000729,CUST_0092,2024-09-01,Fashion,East,1253.37
ORD_000730,CUST_0092,2024-05-08,Grocery,North,3419.77
ORD_000731,CUST_0092,2023-07-17,Grocery,North,2888.24
ORD_000732,CUST_0092,2024-09-01,Grocery,West,11472.9
ORD_000733,CUST_0092,2024-07-30,Fashion,East,3470.78
ORD_000734,CUST_0092,2024-05-31,Electronics,East,13253.94
ORD_000735,CUST_0093,2024-01-16,Fashion,East,11746.37
ORD_000736,CUST_0093,2023-02-27,Grocery,East,3454.61
ORD_000737,CUST_0093,2023-01-26,Fashion,West,4663.5
ORD_000738,CUST_0093,2024-03-22,Home,North,8875.1
ORD_000739,CUST_0093,2023-03-07,Electronics,West,12069.76
ORD_000740,CUST_0093,2023-09-11,Grocery,East,13768.81
ORD_000741,CUST_0093,2023-02-13,Home,South,2790.34
ORD_000742,CUST_0093,2023-04-07,Home,South,12002.29
ORD_000743,CUST_0093,2024-07-07,Grocery,West,12929.1
ORD_000744,CUST_0093,2023-08-15,Grocery,East,4515.12
ORD_000745,CUST_0093,2024-03-11,Home,South,2540.32
ORD_000746,CUST_0093,2024-08-23,Electronics,East,3171.26
ORD_000747,CUST_0093,2024-01-14,Electronics,West,9987.24
ORD_000748,CUST_0094,2024-09-04,Electronics,South,2906.35
ORD_000749,CUST_0094,2023-09-17,Fashion,South,6698.6
ORD_000750,CUST_0094,2024-01-01,Grocery,West,682.81
ORD_000751,CUST_0094,2024-06-27,Electronics,East,8147.29
ORD_000752,CUST_0094,2024-10-10,Electronics,West,13408.74
ORD_000753,CUST_0094,2024-06-07,Fashion,South,11106.7
ORD_000754,CUST_0094,2023-01-16,Electronics,West,12943.57
ORD_000755,CUST_0094,2023-05-09,Home,South,8341.51
ORD_000756,CUST_0094,2024-07-28,Grocery,West,5058.08
ORD_000757,CUST_0094,2023-04-19,Grocery,South,12413.74
ORD_000758,CUST_0094,2024-06-16,Home,North,5688.07
ORD_000759,CUST_0094,2024-10-31,Fashion,South,12509.61
ORD_000760,CUST_0095,2023-10-04,Home,South,11202.0
ORD_000761,CUST_0095,2023-06-05,Home,East,12734.19
ORD_000762,CUST_0095,2023-08-06,Grocery,East,951.18
ORD_000763,CUST_0095,2023-07-09,Electronics,West,2041.98
ORD_000764,CUST_0095,2024-02-21,Grocery,West,555.35
ORD_000765,CUST_0095,2024-06-29,Grocery,East,2923.41
ORD_000766,CUST_0095,2023-02-10,Home,West,14880.27
ORD_000767,CUST_0095,2023-11-03,Grocery,East,1617.63
ORD_000768,CUST_0095,2023-12-04,Grocery,West,13062.6
ORD_000769,CUST_0095,2023-11-10,Grocery,South,5725.48
ORD_000770,CUST_0095,2023-03-16,Electronics,East,11565.75
ORD_000771,CUST_0095,2023-10-06,Electronics,South,11509.11
ORD_000772,CUST_0095,2023-06-25,Home,West,3875.07
ORD_000773,CUST_0096,2023-07-26,Home,South,7175.19
ORD_000774,CUST_0096,2023-07-29,Home,North,8426.4
ORD_000775,CUST_0096,2023-04-25,Grocery,East,14663.6
ORD_000776,CUST_0096,2024-10-07,Fashion,East,6626.95
ORD_000777,CUST_0096,2023-09-08,Electronics,West,11228.61
ORD_000778,CUST_0096,2023-08-07,Fashion,South,4560.54
ORD_000779,CUST_0096,2024-02-11,Home,North,4737.16
ORD_000780,CUST_0096,2024-03-18,Grocery,East,11432.45
ORD_000781,CUST_0096,2024-08-25,Electronics,West,761.1
ORD_000782,CUST_0096,2023-12-20,Grocery,South,11036.73
ORD_000783,CUST_0097,2024-09-27,Home,North,12455.75
ORD_000784,CUST_0097,2024-01-10,Electronics,East,3782.1
ORD_000785,CUST_0097,2024-09-24,Fashion,South,9182.72
ORD_000786,CUST_0097,2024-05-22,Grocery,West,13219.97
ORD_000787,CUST_0097,2024-02-02,Fashion,North,5290.92
ORD_000788,CUST_0097,2023-04-30,Fashion,North,14840.91
ORD_000789,CUST_0097,2024-03-12,Grocery,East,8204.09
ORD_000790,CUST_0097,2024-04-09,Fashion,North,4636.71
ORD_000791,CUST_0097,2023-10-13,Home,East,4382.76
ORD_000792,CUST_0097,2023-09-22,Fashion,South,8813.57
ORD_000793,CUST_0097,2023-11-16,Electronics,North,4158.46
ORD_000794,CUST_0097,2024-01-11,Electronics,East,7581.43
ORD_000795,CUST_0098,2023-07-20,Electronics,West,8002.97
ORD_000796,CUST_0098,2024-03-20,Grocery,West,5095.73
ORD_000797,CUST_0098,2023-11-20,Home,South,11721.26
ORD_000798,CUST_0098,2023-02-04,Electronics,East,13441.59
ORD_000799,CUST_0098,2024-04-26,Electronics,South,9302.8
ORD_000800,CUST_0098,2024-04-24,Grocery,South,9079.61
ORD_000801,CUST_0099,2023-06-28,Grocery,South,1528.52
ORD_000802,CUST_0099,2023-05-12,Electronics,South,5746.87
ORD_000803,CUST_0099,2024-03-30,Home,South,1161.91
ORD_000804,CUST_0099,2023-12-14,Home,East,4513.81
ORD_000805,CUST_0099,2024-06-23,Electronics,North,5304.53
ORD_000806,CUST_0099,2024-02-10,Electronics,East,3343.42
ORD_000807,CUST_0099,2023-03-17,Grocery,West,4569.91
ORD_000808,CUST_0099,2024-08-01,Home,North,7990.3
ORD_000809,CUST_0099,2024-05-06,Fashion,North,611.13
ORD_000810,CUST_0099,2023-07-13,Fashion,West,1032.46
ORD_000811,CUST_0099,2023-06-11,Home,North,5413.48
ORD_000812,CUST_0099,2023-12-13,Electronics,North,8794.71
ORD_000813,CUST_0099,2023-12-27,Fashion,South,4755.59
ORD_000814,CUST_0099,2024-08-06,Fashion,North,6256.72
ORD_000815,CUST_0100,2024-07-06,Electronics,West,10682.75
ORD_000816,CUST_0100,2024-06-12,Grocery,East,2406.59
ORD_000817,CUST_0100,2024-07-24,Fashion,North,6221.35
ORD_000818,CUST_0100,2023-07-02,Home,East,6459.81
ORD_000819,CUST_0100,2023-02-10,Home,North,10853.47
ORD_000820,CUST_0100,2024-07-04,Home,North,4985.9
ORD_000821,CUST_0101,2024-08-24,Fashion,North,2254.86
ORD_000822,CUST_0101,2023-04-13,Home,West,11392.08
ORD_000823,CUST_0101,2023-09-07,Electronics,West,1662.61
ORD_000824,CUST_0101,2024-03-28,Grocery,North,14155.02
ORD_000825,CUST_0101,2024-06-03,Grocery,North,10340.71
ORD_000826,CUST_0101,2023-06-02,Fashion,East,9108.08
ORD_000827,CUST_0101,2023-06-23,Fashion,South,9723.39
ORD_000828,CUST_0101,2023-12-09,Fashion,North,9382.32
ORD_000829,CUST_0101,2024-10-31,Home,East,10997.61
ORD_000830,CUST_0101,2024-03-06,Grocery,North,13585.57
ORD_000831,CUST_0101,2024-10-19,Fashion,East,8242.53
